,FragmentID, SessionEndDate,La historia involucra…-X,La historia involucra…-Y,Esta historia me enseñó-X,Esta historia me enseñó-Y,La lección impacto en…-X,La lección impacto en…-Y,Es importante…-X,Es importante…-Y,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...
1482,270a3871-b928-4403-a024-da08afb98184,2017/11/27 23:39:02.480,0.4898727,0.55142736,0.7269097,0.17394018,0.36024305,0.21094874,,,Indiferente,El mes pasado,Experiencia personal,Pasa una vez cada tanto,Por algun tiempo,Los compañeros,Sólo en este,13,7,2. Colegio Almirante Padilla (IED),masculino,pues me párese que el cole esta chebre   e incluso hice muchos amigos lastima que ya me cambian de cole y no los vuelvo a ver pero fue una bna experiencia pero bno creo que llego que llego el momento de hacer nuevos amigos,la historia de kevin,Relación con los compañeros,"Papá,mamá,Hermanos","Bachiller,Pregrado (profesional)",Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1483,2716a793-e57b-4c40-84e1-761011955647,2017/11/27 20:23:15.402,0.5046875,0.6180427,0.13802083,0.11842734,0.74172455,0.14803419,0.8083912,0.10732481,Muy Feliz,El mes pasado,Experiencia personal,Pasa una vez cada tanto,Por siempre,Los compañeros,Sólo en este,14,8,2. Colegio Almirante Padilla (IED),masculino,"10,31,2017 :celebrara el día de brujas en el colegio fue un día  muy divertido los  bailes y todo,yo estaba ayudando en audio y siempre llegaban algunos profesores que pusiera la canción que seguía .yo estaba solo cuando llega una muchacha a pedirme que baje un poco la música por ella iba a cantar después que canto no que damos  hablando y ella me decía que no  le gustaba estar casi con nadie ,le comente que eso no era bueno y ella comenzó a cambiar un poco pero solo con migo ella me dice que se divierte (en si la historia muestra o trato de relatar el miedo de algunos estudiante le da miedo socializar es muy alto en varios colegios y todo debemos ayudar al cambiar eso de una forma amble y divertida",la inseguridad de lo niños en el colegio,Relación con los compañeros,Papá,Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1484,28135e50-bad9-4f98-a5d5-316b3e2f6385,2017/11/27 20:50:34.767,0.5046875,0.8474957,0.49357638,0.8474957,0.9676505,0.007401709,0.9528356,0.06291455,Muy Triste,No se,Una experiencia que alguien te compartió,Común,Por algun tiempo,Nadie,Sólo en este,16,10,2. Colegio Almirante Padilla (IED),masculino,es un colegio muy bueno y te voy a contar una historia de mi colegio empieza con un estudiante el cual andaba preocupado por que faltaba mucha a clase siendo esto que si seguía faltando iba a perder el año la única solución que el veía era consumir drogas para relajarse y u ir de sus problemas pero esto no iba a ser para siempre ya que por consumir eso perdería a sus amigos y a s familia,las drogas acaban con uno,Ninguna de las anteriores,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1485,28448c18-8d6a-47f6-bb5a-07217297eabe,2017/11/27 20:20:40.750,0.5269096999999999,0.81788886,0.4972801,0.2775641,,,0.030613426000000003,0.051811963,Muy Feliz,Hace un año,Experiencia personal,Muy rara y única,Por siempre,Los compañeros,En más de 4,16,8,2. Colegio Almirante Padilla (IED),masculino,Cuando juan diego cambio de gordito a flaco :vEs genial por que ponen a los niños gordos a ser una mejor persona y cuando Unas personas se peliaron con otras personas y se dieron cuchillo y casi se muere alguien.,Gordos En Accion,"Bullying / matoneo,Relación con los compañeros","Papá,mamá,Hermanos,otros",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1486,2929f129-a619-4744-aa5c-0e6c5467695f,2017/11/28 01:07:31.877,,,0.08616898,0.08882051,0.9046875,0.1628376,0.9157985999999999,0.13693164,Triste,El mes pasado,Una experiencia que alguien te compartió,Muy rara y única,Por mucho tiempo,Los compañeros,En 2,13,7,2. Colegio Almirante Padilla (IED),masculino,"un día muy normal adentraba a mi salón de informática , me dieron un computador pero estaba baja de carga y el cargador no municionaba y el conector estaba mas abajo  baje varias veces para conetar el cargador y los demas  mis compañeros pensaba que estaba viendo debajo de la falda de las mujeres y me en pesaron a decir pervertido varios días",niño que acusan de pervertido de las niñas,Educación / aprendizaje,"Papá,mamá",No tiene educación formal,Completamente novedoso,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
1487,29de986e-7b52-4efe-88b8-37c6c1fdb49a,2017/11/27 23:48:18.459,0.8144781,0.31920925,0.7316023,0.4598418,0.76262623,0.4080297,0.7588804,0.40805078,Muy Feliz,Hace dos años,Experiencia personal,Común,Por algun tiempo,Todo el mundo,Sólo en este,13,7,2. Colegio Almirante Padilla (IED),masculino,había una niña que no le gustaba el colegio trataba mal a los compañero y a los profesores lo llevaron  a donde el coordinador   de convivencia  allí le citan padre para mañana    los padre no acuden la información de nuevo   citan al padre para que se presente  después llaman a infancia de adolescencia y se  lleva ala niña al bienestar familiar pues ya supe mas  de ella,los padre que no están pendientes  de sus responsabilidades,"Bullying / matoneo,Relación con los compañeros,Relación con los profesores","mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1488,29f57bed-03dd-4eb2-96e8-013af1c36469,2017/11/28 01:14:53.286,0.051515255,0.03794427,0.100584924,0.06389229,0.08953576,0.02952275,0.95151514,0.08235452,Feliz,Hace seis meses,Una experiencia que alguien te compartió,Pasa una vez cada tanto,Por mucho tiempo,Los profesores y las directivas,En 2,16,8,2. Colegio Almirante Padilla (IED),masculino,En el transcurso del año tuve algunas dificultades no convivia con ninguana niña llegue a tal punto de tratarme mal con dos compañeras de curso ya que yo soy una persona muy seria en mis cosas y no me gusta que hablen a las espaldas de uno me gustan las personas directas y sinceras por ese mismo motivo no es que tenga muchas amigas ya que siempre e dicho que en esta vida no podemos confiar en nadie que no sea nuestros padres.ultimamente e sido una persona mas tolerante y respetuosa hacia los demas sean los que sean no jusgar  a los demas sin saber por lo que pasan y su vida diaria .este año e aprendido que todos tenemos una historia distinta y que eso es lo que nos hace especiales y distintos a todos ser quien somos y evitar los problemas con los demas por que los problemas solo nos traen mas problemas .,ser quien somos ser lo que vivimos,"Educación / aprendizaje,Bullying / matoneo",mamá,Primaria,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1489,2cbdcf5a-ee28-4708-94bb-0e84f6395882,2017/11/27 20:46:14.426,0.51014763,0.3025835,0.5100194,0.31101322,0.6540077,0.2961325,0.6332001,0.23226717,Indiferente,El mes pasado,Una experiencia que alguien te compartió,Pasa una vez cada tanto,Por mucho tiempo,Los profesores y las directivas,Sólo en este,16,10,2. Colegio Almirante Padilla (IED),masculino,Mi colegio es agradable mis compañero y  profesores son buenas personas y estan muy preparadas para que nuestro futuro sea mejor dia a dia pero como en todo lado hay problemas y un de los que se presentn en e colegio es la inseguridad que se presenta a la salida.,como salir adelante en un barrio pobre,La seguridad en el colegio,"Papá,mamá,Hermanos",Técnico,Pasa frecuentemente,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1490,2f71d36d-793f-4d89-a09b-269a7d307fcf,2017/11/28 00:21:56.966,0.26765046,0.42929912,0.2935764,0.48481196,0.88616896,0.037008546,0.5972801,0.24055557,Triste,El mes pasado,Una opinión,Pasa todo el tiempo,Por algun tiempo,Los profesores y las directivas,En 3,16,9,2. Colegio Almirante Padilla (IED),masculino,"Mi  historia trata de que hay muchos marihuaneros, utilizan los baños para consumir sus drogas y no les importa que hayan  niños menores, al momentode consumir sus drogas entran en un efecto de alucinaciones y pueden volverse violentos para las otras personas que no son viciosos.",En El Almirante Padilla Hay Mas Vagos Que Estudiantes,La seguridad en el colegio,mamá,Primaria,Novedoso,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1491,3328e667-f18e-46c0-b3bc-e20615027cb9,2017/11/27 23:42:29.760,0.03431713,0.051811963,0.082465276,0.022205127,0.06765046,0.011102589,0.060243055,0.08511968,Muy Feliz,No se,Una historia que escuchaste por ahí,Común,Por mucho tiempo,Todo el mundo,En 2,13,7,2. Colegio Almirante Padilla (IED),masculino,mi colegio es almirante padilla es muy buen colegio por que nos enseñan bastantes cosas es todo tiempo,que el almirante padilla es unos de los  colegios mejores de usme,"La seguridad en el colegio,Salud","Papá,mamá,Hermanos","Primaria,Bachiller",Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1492,34551b81-4e5b-4efa-8d79-afe5c7152364,2017/11/27 20:28:13.678,0.5009838,0.83269227,,,0.5120949,0.8363932,,,Indiferente,Hace dos años,Una experiencia que alguien te compartió,Común,Por algun tiempo,Nadie,En 2,15,8,2. Colegio Almirante Padilla (IED),masculino,una amiga me contó que ella cuando entro a 6 le comenzó a ir muy mal y casi pierde el año ella  no entraba a clase y aveces no entraba al colegio,la niña desjuiciada,"La seguridad en el colegio,Valores,Justicia","Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1493,388aab13-582b-484c-88e8-514e49c2b209,2017/11/27 23:49:27.416,0.81579864,0.0999231,0.1935764,0.12582906,0.51950234,0.68835896,0.21950231,0.12582906,Feliz,Hace un año,Una historia que escuchaste por ahí,Pasa una vez cada tanto,Por siempre,Los compañeros,En 3,13,7,2. Colegio Almirante Padilla (IED),masculino,en mi colegio todo era  bueno pero los 5 años que estuve  pasaron cosas raras  como la muerte de mi profesor mi gel  de educación física  tan bien de mi compañero  arroyo también mis compañeros eran bromistas  pero siempre se   metían en problemas  los años que estube  en el otro colegio  fueron tiempos  divertidos .,mi historia en el colegio,"Salud,Relación con los compañeros,Relación con los profesores","Papá,mamá",Bachiller,Pasa todo el tiempo,Poco control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
1494,3e42ba67-a553-4b3f-adec-980879daa91b,2017/11/27 21:59:02.497,0.33802083,0.1887436,0.4972801,0.30717096,0.5083912,0.27386323,0.49728009999999995,0.3404786,Indiferente,El mes pasado,Una experiencia que alguien te compartió,Pasa una vez cada tanto,Por mucho tiempo,Los profesores y las directivas,Sólo en este,13,6,2. Colegio Almirante Padilla (IED),femenino,mi colegio me gusta porque ay olvido mis problemas en mi colegio me contaron una historia de una niña de la jornada tarde que se quería suicidar  en  el baño de las niñas ella entro al baño cuando todos se fueron ella se amarro el cabello y amarro la corbata y tambien la amarro al cuello   pero llego el vigilante y evito una tragedia.ami me gusta un niño del salòn pero a mi amiga tambien le gusta y ella me dijo y yo no le conte que ami tambien me gusta y el chico esta en mi salòn nos hablamos pero no le quiero contar a nadien. fin.,una niña que casi se suisida.,"La seguridad en el colegio,Ninguna de las anteriores","mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1495,3e733fd0-3611-4966-a342-8ff7bbeb28b9,2017/11/27 23:34:21.015,0.8750578999999999,0.0814188,0.85283566,0.096222214,0.53802085,0.24055557,0.16765046,0.092521384,Muy Feliz,Hace dos años,Experiencia personal,Común,Se me va a olvidar,Nadie,En 2,13,7,2. Colegio Almirante Padilla (IED),masculino,MI COLEGIO ES MUY CHEBRE Y HACE MUCHO TIEMPO ESTUDIO ACA Y ES MUY CHEBRE TODO LO Q RODEA A ESTE COLEGIO,EL COLEGIO ALMIRANTE PADILLA,Educación / aprendizaje,"Papá,Hermanos",Postgrado (especialización maestría),Novedoso,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
1496,3f0fe758-bd15-450a-81f2-972188da930f,2017/11/28 01:07:43.235,0.5083912,0.24425639,0.32690972,0.20724785,0.6195023,0.2849658,0.62690973,0.26646152,Muy Feliz,El mes pasado,Experiencia personal,Común,Por siempre,Los compañeros,En más de 4,14,8,2. Colegio Almirante Padilla (IED),femenino,"pues, mi historia a sido divertida. conocí amigas con ellas he ido a pasear, repasado bailes, traten bien a las personas que llegan. comparten con nosotros cuando lo necesitamos.",compañerismo,Ninguna de las anteriores,"mamá,Hermanos",Primaria,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1497,3fbdcf50-8432-4de9-86df-529f256c839c,2017/11/27 20:52:22.952,0.49357638,0.11102563,0.5120949,0.81418806,0.51950234,0.17394018,0.9120949,0.07771797,Indiferente,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por algun tiempo,Nadie,En 3,16,10,2. Colegio Almirante Padilla (IED),femenino,"hace unos meses tuvimos unas entregas  de banderas o premios ;yo soy el-la mejor en la clase de ingles y español ,donde la mayoría de mis compañeros lo saben ,ese día estaba muy entusiasmad@ pues por fin iba tener un reconocimiento merecido después de muchos años.luego le dieron el reconocimiento a una persona total mente diferente la maestra solo dijo por que se defiende pero su nivel de rendimiento académico era tan bajo que tuvo que nivelar el area y hacer miles de trabajos para poder pasar,me pareció algo injusto y un tanto personal",injusticia escolar,"Justicia,Relación con los profesores","Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1498,407d5853-2587-4df1-bf46-3f1200923f96,2017/11/27 20:22:09.531,0.6380208,0.45890597,0.5009838,0.30347008,0.21579862,0.13323076,0.7343171,0.18504272,Muy Feliz,El mes pasado,Una experiencia que alguien te compartió,Común,Por siempre,Todo el mundo,En 3,16,8,2. Colegio Almirante Padilla (IED),masculino,Mine una  mi amigo tiene una novia la quiere la respeta Va a corte con sus amigo de la corte para ganar plata ell no corta cabello el es un edecan de 15  Mi amigo es muy inteligente en matemáticas la paso en definitiva con 30 el es muy pero muy fotográfico.El juega mucho freestyle de futbol es muy bueno pero no me a podido  hacer un tunel al chinche siMi amigo es muy pero muy curtidor pero lo quiero <3 Fin....,Mi amigo,Relación con los compañeros,"mamá,Hermanos","Bachiller,Técnico",Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro
1499,427339ce-145c-49c0-bebd-69c92820085e,2017/11/27 20:23:18.677,0.47505787,0.38488886,0.323206,0.10732481,0.23431712,0.07771797,0.28246528,0.13693164,Muy Feliz,Hace dos años,Experiencia personal,Pasa una vez cada tanto,Por siempre,Todo el mundo,En más de 4,14,8,2. Colegio Almirante Padilla (IED),femenino,"Algo Muy Importante Es Haber Conocido A Las Chicas Que Ahora Son Como Mis Hermanas.En Realidad Yo Era Demasiado Solitaria, Trabajos En Grupo Individual Y También Exposiciones Y Actividades, Todo Paso En Grado Sexto, Pero De Un Día Para Otro La Chica Que Es Mi Mejor Amiga No Me Dejo Sola A Pesar De Que En Eso No Quería Estar A Su Lado.Las Cosas Han Cambiado Desde Que Ellas Esta Conmigo, No Se Siento Como Que Ahora Me Da Menos Estrés Y Tengo Un Poco Mas De Apoyo Gracias A Ellas.",HERMANDAD!!,"La seguridad en el colegio,Valores,Relación con los compañeros","mamá,Hermanos,otros familiares",Bachiller,Novedoso,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro
1500,42ac6a21-6162-4a77-a308-190d7bc5803e,2017/11/27 20:56:01.632,0.49728009999999995,0.29606837,0.4898727,0.2849658,0.48616898,0.2849658,0.5046875,0.30347008,Indiferente,Hace más de dos años,Una opinión,Común,Por siempre,Nadie,Sólo en este,17,10,2. Colegio Almirante Padilla (IED),femenino,"Mi colegio siempre e estudiado en el almirante padilla, para mi es muy agradable conoces buenas personas buenos profesores, ellos tienen muy buenos conocimientos saben expresarse nos tratan muy bien. Puedo tener buen aprendizaje desde que me ponga juiciosa",El Pasado,"Educación / aprendizaje,Valores,Relación con los compañeros,Relación con los profesores","Papá,mamá,Hermanos",Técnico,Pasa frecuentemente,Poco control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1501,42d28f50-657b-4d93-b6dd-c09a3ce64086,2017/11/28 00:38:55.926,0.5046875,0.68095726,0.71950233,0.38488886,0.5009838,0.6476496,0.24542823,0.31827348,Triste,No se,Experiencia personal,Muy rara y única,Por siempre,Nadie,Sólo en este,15,9,2. Colegio Almirante Padilla (IED),femenino,",mi amiga y yo ibamos  para el baño a mirarnos al espejo cuando de repente entran unos chicos y nos encerraron en el baño con otro niño pero solo molestando no era para nada malo cuando de repente entra el profesor y penso que estabamos haciendo cosas raras",la malinterpretacion,Ninguna de las anteriores,"Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1502,44177863-257b-418d-9771-ab28076e2b24,2017/11/27 21:57:51.378,0.5306134,0.65875214,0.41950232,0.10362393,0.42320603,0.07771797,0.2935764,0.32197437,Muy Triste,No se,Experiencia personal,Pasa todo el tiempo,Se me va a olvidar,Los profesores y las directivas,Sólo en este,13,6,2. Colegio Almirante Padilla (IED),femenino,pues un poco enojada por que el profesor de matematicas no me quiere resivir el libro y es con la nota que puedo pasar la materia y el profesor dijo que asta hoy había plaso pero ami no me lo quiere recibir y yo quiero pasar la materia para no perder el año ):,la noticia del maetro que no le quiere recibir el cuaderno a su alumna,Ninguna de las anteriores,"Papá,mamá,Hermanos",Primaria,Novedoso,Control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1503,4531c319-9952-41b6-adb6-6d8b34c9d83e,2017/11/28 01:09:39.796,0.6565394,0.36268374,0.5009838,0.5551282,0.8120949,0.11842734,0.7120949000000001,0.29976922,Indiferente,Hace un año,Una experiencia que alguien te compartió,Pasa todo el tiempo,Por algun tiempo,Los profesores y las directivas,Sólo en este,14,8,2. Colegio Almirante Padilla (IED),masculino,"una vez en el colegio almirante padilla,un  joven que tenia problemas con muchos estudiantes del colegio y robaba a sus compañeros hasta que un dia la policia lo descubrio robando a niños de primaria y se lo llevaron en la patrulla y no volvió al colegio",joven problemático del almirante padilla,"La seguridad en el colegio,Justicia","Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
1504,4be8cdb2-508f-4a5d-9ea3-2a8e77d23205,2017/11/27 23:43:32.763,0.9197417,0.029619688,0.9787823,0.0037265343,0.9381919,0.088833414,0.08943227,"2,58E+02",Muy Feliz,El mes pasado,Experiencia personal,Común,Por mucho tiempo,Los profesores y las directivas,Sólo en este,12,7,2. Colegio Almirante Padilla (IED),femenino,"El colegio para mi es muy importante, me gusta más que los colegios que e visto en la localidad.Mi opinión es positiva, me gusta este colegio es un lugar donde puedo aprender y ser yo misma. Donde puedo compartir momentos y puedo  mostrar mi talento y hacerme notar.",Uno de los mejores colegios de la localidad,Relación con los compañeros,"mamá,Hermanos,otros familiares",Bachiller,Pasa frecuentemente,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1505,4d07ec8c-0a71-4373-9b8a-2cc8aae5b7a8,2017/11/27 20:50:20.472,0.9935764000000001,0.011102589,0.5046875,0.8511966,0.98246527,0.029606836,0.019502316000000002,0.029606836,Feliz,Hace un año,Una opinión,Pasa todo el tiempo,Se me va a olvidar,Todo el mundo,En 2,18,10,2. Colegio Almirante Padilla (IED),femenino,"La verdad soy nueva en un colegio del distrito y me parece que la educacion baja mucho pues hay cosas que he visto desde grados anteriores, y me parece que se ven muchas mañas en cuanto a las personas entonces creo que una persona grande pues ya sabe mas o menos lo que quiere en su vida pero los menores no y creo que se dejan influenciar por muchas cosas, no es mi caso pero lo veo muy a menudo.",PERSPECTIVA DE VIDA.,Ninguna de las anteriores,otros,Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1506,4dc39922-0c1a-4d12-abc4-5a1a1f4ec24d,2017/11/28 00:28:38.879,0.7898727,0.122128226,0.5083912,0.8474957,0.98246527,0.022205127,0.9935764000000001,0.011102589,Triste,El mes pasado,Una experiencia que alguien te compartió,Común,Por siempre,Los profesores y las directivas,En 2,15,9,2. Colegio Almirante Padilla (IED),femenino,pues todo empezo un dia comoun y corriente  cuando yo llege al colegio y habian dos niños que peleaban por una chica pero los profesores ni cuenta se habian dado y pues ademas si se ubieran dado cuenta pues no ubieran hecho nada o si depronto ubieran actuado;enves de hablar con los estudiantes abrian llamado a los acudientes ysolo lograrian que la relacion se arruinara,las cosas que pasan y no saben resolver los docentes!,Bullying / matoneo,mamá,Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1507,512bb49e-8c96-49c4-8bfc-b2154bc4b044,2017/11/27 21:40:41.219,0.50645757,0.846609,0.5027675,0.2997821,0.10424354,0.003713733,0.17926139,0.0029425658,Feliz,El mes pasado,Experiencia personal,Común,Por siempre,Los compañeros,En 3,13,6,2. Colegio Almirante Padilla (IED),masculino,havia un amigo que no conbibia con nada pero despues era el mejor amigo que comosidae,el amigaso,Tecnología,mamá,Primaria,Pasa frecuentemente,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
1508,517014ca-618c-4339-b44d-9b2b2867aafb,2017/11/27 22:06:25.801,0.6565394,0.20354702,0.7157986,0.16653848,0.7639468,0.14063247,0.17135416,0.10732481,Muy Triste,No se,Una opinión,Pasa todo el tiempo,Se me va a olvidar,Nadie,Sólo en este,13,6,2. Colegio Almirante Padilla (IED),masculino,el primer dia de entrega de informe verbal mefue muy mal por que perdi  8 materias y mepuse muy triste al saber que desecsione amis papas isepusieron tristes illo tambien  perdi por las malas amistades  hime aparte y en el 2 recupere,la tristesa de el colegio,Educación / aprendizaje,otros familiares,Postgrado (especialización maestría),Novedoso,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
1509,5282cf8a-0f59-404e-90ae-c35d1aa65bc7,2017/11/28 01:07:51.795,0.28246528,0.122128226,0.37135416,0.5551282,0.4009838,0.54402566,0.37135416,0.5033162,Triste,Hace seis meses,Experiencia personal,Muy rara y única,Por siempre,Los profesores y las directivas,En 2,11,7,2. Colegio Almirante Padilla (IED),masculino,"Bueno. un día cualquiera como hoy, yo llegue al colegio, entre al salón y vi ha unas compañeras llorando,y yo me pregunte que paso, fui y le pregunte a un amigo y me dijo que aura se había muerto y yo medie como así, yo pensé que era mentira, pero era verdad y yo me puse muy triste.",no fue una noticia,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1510,528fdc6d-ab9e-489a-9131-237a0b47f6af,2017/12/02 21:43:56.201,,,,,,,,,Muy Feliz,Hace seis meses,Experiencia personal,Común,Por siempre,Los compañeros,En 3,16,9,2. Colegio Almirante Padilla (IED),femenino,Cono si nuevas personas muy agradables  hice amistades lindas y hemos pasado por muchos momentos de risa y recocha,Nuevos Amigos,"Educación / aprendizaje,Relación con los compañeros","Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1511,547f30bc-d8c7-41b9-939a-08a65e5de781,2017/11/27 22:02:59.094,0.26024306,0.44410253,0.5046875,0.31457266,0.77505785,0.38118804,0.5157986,0.2775641,Feliz,No se,Experiencia personal,Muy rara y única,Por mucho tiempo,Los profesores y las directivas,En 3,13,6,2. Colegio Almirante Padilla (IED),femenino,pues yo en el colegio me siento feliz por que puedo conocer personas que  le dan  consejos y e  visto que en el colegio algunos se aburren  y digo en el colegio aprendes cosas nuevas  y  pues si te aburres siempre encontraras una persona que te anime a que te diviertas  y disfruta tu colegio por que el colegio te ayuda   que seas alguien en la vida  por que la vida teda muchas oportunidades  para que quieras hacer lo que siempre as soñado y para que no te metas a lo que no te conviene osea que no te metas a cosas que no es conveniente para tu vida,PALABRAS  QUE TE SIRVEN PARA TU  FUTURO 7w7,"Innovación / creatividad,Relación con los compañeros","Papá,mamá,Hermanos",Primaria,Novedoso,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
