,FragmentID, SessionEndDate,La historia involucra…-X,La historia involucra…-Y,Esta historia me enseñó-X,Esta historia me enseñó-Y,La lección impacto en…-X,La lección impacto en…-Y,Es importante…-X,Es importante…-Y,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...
1212,f1e7a04c-e215-4809-9ba1-701865ec3094,2019/07/18 15:11:17.603,0.0046875,0.0037008803,0.2046875,0.0,0.386169,0.4404017,0.23061343,0.08511968,Muy Feliz,Hace un año,Experiencia personal,Común,Por siempre,Los compañeros,En 3,12,5,1.Alfonso López Pumarejo,masculino,mi vida escolar ha sido ha sido diferente hasta hora pero no ha sido bien ni mal por lo que digamos s estaba en la julia aguedelo que fue lo peor que pude tener habia repetido segundo y mi amigo Samuel Sepulveda yo crei  que Samuel se fue de colegio pero no nos volvimos a encontrar en cuarto pero con nuevos compañeros en mi primer año en la santiago porque las niñas me decian mentiras que las habia tocado pero no fue asi una niña  Daniela me amenazo diciendo que me iba matar yo me estaba orinando de miedo este año estoy en  van las cosas regular mente volvi a este grupo porque ya no podia estar mas en el grupo que estaba esto es todo,no se,"La seguridad en el colegio,Educación / aprendizaje","Papá,mamá,Hermanos,otros familiares,otros","Técnico,Pregrado (profesional)",Novedoso,Control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1213,9bdb11e7-5da7-41bb-8bef-8a57a966889e,2019/07/24 13:36:06.966,0.9676505,0.051811963,0.48616898,0.8289915,0.1972801,0.15173505,0.823206,0.122128226,Muy Feliz,Siempre,Experiencia personal,Común,Por algun tiempo,Los profesores y las directivas,En 2,14,8,7. Jesús Amigo,masculino,es interesante cómodo se aprende rápido con los profes de la institución se les entiende muy bien a cada uno y me gusta el ambiente que maneja,COMO ES MI COLEGIO,Ninguna de las anteriores,otros familiares,Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1214,6fb31dd9-93d6-4dab-8330-d9d2f21ed3dd,2019/07/22 14:52:31.729,,,,,,,,,Muy Feliz,El mes pasado,Experiencia personal,Muy rara y única,Por siempre,Todo el mundo,En más de 4,11,5,11. San Benito,masculino,Si ami me preguntaran como es mi colegio yo diría que mi colegio es bueno es asertivo con todos pero hay también cosas negativas como hay niños que in respetan a los profes de cualquier área pero es mas bueno que malo porque ami me parece que hay mas comunicación asertiva  que in asertiva y por eso me parece mas bueno que malo.,la alegia que siento por mis compañeros,Bullying / matoneo,"mamá,Hermanos,otros",Primaria,,,,,,
1215,a0f01e91-39fe-49be-a4b9-46a412c35b4d,2019/07/16 15:12:45.735,,,0.49357638,0.29606837,0.48246527,0.29606837,0.4898727,0.30347008,Muy Feliz,No se,Experiencia personal,Pasa todo el tiempo,Por siempre,Nadie,Sólo en este,12,7,6. Camilo Mora,femenino,a sido muy importante estar con los docentes que cada momento esta compartiendo con nosotros los alumnos,MEDELLIN ENTERATE DE TODO,Educación / aprendizaje,"mamá,Hermanos,otros familiares,otros",Bachiller,,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
1216,b75ea2e9-c3a9-4d8f-9ba2-b6ec9f4d5464,2019/07/22 13:40:47.631,0.83061343,0.07401709,0.2120949,0.10362393,0.18987268,0.07031626,0.7898727,0.08882051,Muy Feliz,El mes pasado,Experiencia personal,Común,Por siempre,Los compañeros,En más de 4,15,9,8. Guadalupe,femenino,un dia pelie con una profesora por que no me gustaba estar en otro salon y ella me iba a pasar de salon y me suspendieron una semana,una semana suspendida,Relación con los profesores,otros familiares,Bachiller,Completamente novedoso,Absolutamente ningun control,,,,
1217,7834d57f-0e17-4cb4-b1c3-ab07e80eaffa,2019/07/15 14:51:50.819,0.42320603,0.3515812,0.45283565,0.23315385,0.56765044,0.2516581,0.42320603,0.23685469,Muy Feliz,Siempre,Experiencia personal,Común,Por siempre,Nadie,En 3,16,10,4. Benedikta Zur Nieden,femenino,es un espacio agradable siempre y cuando uno lo sepa llevar ya que tu eres el que decide como comportarse y llevarse con los demás,lo agradable en mi institucion,Educación / aprendizaje,"mamá,Hermanos",Bachiller,Pasa frecuentemente,,,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,
1218,def879c5-85d8-43f7-aa29-cdd63da7fda1,2019/07/22 21:06:41.006,0.9750579,0.029606836,0.030613426,0.007401709,0.96024305,0.0037008803,0.94913197,0.05921367,Triste,El mes pasado,Experiencia personal,Muy rara y única,Por algun tiempo,Nadie,En 3,9,4,8. Guadalupe,femenino,me e sentido muy bien pero un dia me senti mal muy mal casi lloro  por que una ´rofesora me grito muy duro y me senti mal por que ella dise que yo le boltie los ojos pero yo nunca le boltie los pero como cuatro niñas les dijieron que yo si le habia boltiado los ojos pero cuando pasamos al otro salon ella me grito muy duro y me senti muy mal tambien a y una niña  que le gusta hacer senti mal a la gente y tambien le gusta hacer me sentir mal,la historia de agripina guadalupe del valle,"Educación / aprendizaje,Relación con los compañeros","Papá,mamá,Hermanos",Pregrado (profesional),Novedoso,Control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro
1219,6790956e-6d20-48d6-a7fe-6d8cc3f5b46e,2019/07/18 12:47:52.583,0.56765044,0.22205126,0.5046875,0.5144188,0.49357638,0.55882907,0.6343171,0.1887436,Muy Feliz,Siempre,Una opinión,Pasa todo el tiempo,Por siempre,Los compañeros,Sólo en este,12,6,9. Reino de Bélgica,masculino,mi colegio es super divertido  e aprendido mucho de los profesores y siempre enseñandonos mas cada dia  y por eso me gusta venir a estudiar por que cada dia aprndo mas de lo que aprendi ayer y eso me sirve para ser lo que quiero ser en la vida,aprendemos cada dia,"Educación / aprendizaje,Valores,Innovación / creatividad,Relación con los compañeros,Relación con los profesores","mamá,Hermanos",Bachiller,Pasa frecuentemente,,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
1220,edd4944a-000b-4cbc-b41e-9fb107588ad9,2019/07/22 16:03:05.643,0.49357638,0.29236752,0.49357638,0.31827348,0.49357638,0.8067863,0.5046875,0.30717096,Muy Feliz,El mes pasado,Experiencia personal,Común,Se me va a olvidar,Nadie,En más de 4,11,6,3. Bello Oriente,femenino,cuando llegue nueva a la escuala pense que me iva ir igual que en la escuela pasada pero no la verdad  yo soy muy sociable y me es facil conceguir amigos rapidamente el primer dia de escuela llegue la gente decia que soy muy bonita y los de mi es salon decian que iva cambiado mucho ya que yo era muy fea y me desatrase de todo lo que iva hecho el año pasado a mis amigos de la infancia me reincontre con mis mejores amigos,el año entrante,Ninguna de las anteriores,otros,No tiene educación formal,Completamente novedoso,Absolutamente ningun control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro
1221,fece1f62-c399-4356-8f54-cd787f4da348,2019/07/22 13:06:23.069,0.83431715,0.122128226,0.5046875,0.67355555,0.1935764,0.10732481,0.38246527,0.46260685,Indiferente,Hace un año,Experiencia personal,Común,Por mucho tiempo,Nadie,En 3,15,9,8. Guadalupe,femenino,"Pues no tengo casi nada negativo, casi siempre me llevo bien con mis compañeros y los docentes, excepto con la docente Natalia del área de sociales no me gusta la actitud de ella, no me cae muy bien... Pero de resto todo súper, y no me gusta casi el colegio solo a veces por que me rio mucho",mi profe no me gusta,Relación con los profesores,"mamá,Hermanos,otros",Bachiller,Pasa todo el tiempo,,Me interesa mucho / Importa poco para mi futuro,,,
1222,bc791249-81c3-4503-9767-424acb1855b1,2019/08/01 18:42:15.726,0.8083912,0.092521384,0.23061343,0.1628376,0.25653934,0.17764102,0.26394677,0.122128226,Muy Feliz,Hace un año,Experiencia personal,Muy rara y única,Por mucho tiempo,Todo el mundo,En más de 4,14,5,10. Rodrigo Correa Palacio,femenino,"EL COLEGIO ME PARECE MUY BUEN COLEGIO POR QUE NOS ENSEÑA MUCHAS COSAS QUE NOS INTERESA APRENDER Y SABER Y EXISTE EL RESPETO ,LO QUE NO SABEMOS  ALGO MI PROFESORA ME AYUDA  COMO NOSOTROS APRENDEMOS   AYUDAMOS ALAS PERSONAS Q NO ENTENDIERON",APRENDER,"Valores,Salud","Papá,mamá,Hermanos","Primaria,Bachiller",Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1223,a6f72a5e-8123-49f9-9d32-b9a36cd6e845,2019/07/16 13:07:15.211,0.94172454,0.044410255,0.045428243,0.025906008,0.94913197,0.048111133,0.4972801,0.81048715,Muy Feliz,Siempre,Una opinión,Común,Por algun tiempo,Nadie,En 2,17,10,6. Camilo Mora,masculino,"Mi colegio es algo flexible en algunos aspectos como la puntualidad, el desorden que los profes de materias secundarias permiten en sus aulas de clase, también note un poco de descontrol a principios de año donde niños que perdieron el año al final lo ganaban, pero también tiene cosas buenas en medio de tanto desorden entre los profes y estudiantes, las personas dedicadas destacan mucho mas y podrían estar mas preparados para una vida que no es nada fácil.",Los malos tiempos crean gente fuerte.,"Educación / aprendizaje,Valores,Relación con los compañeros,Relación con los profesores","Papá,otros familiares",Primaria,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
1224,55d949b0-c3cc-49d0-863f-d4058f6abced,2019/07/16 15:11:37.231,0.87135416,0.05551284,,,0.012094907,0.014803418,"9,84E+02",0.0,Indiferente,Siempre,Una opinión,Común,Por algun tiempo,Los profesores y las directivas,En más de 4,13,7,6. Camilo Mora,masculino,"El colegio es muy bonito pero fuman mucho aunque hay mucho marihunero pero eso no cuenta,a mi mama tampoco le gusta que yo estudie aca por que son muy vagos y tampoco hay tanta clase como en los colegios comunes",CAMILO MORA CARRASQUILLA,"Educación / aprendizaje,Justicia","mamá,Hermanos,otros familiares",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro
1225,de5a6cda-c73d-4dcd-bd73-52b20286f0eb,2019/07/22 15:28:23.055,0.049131945,0.044410255,0.038020834,0.022205127,0.95653933,0.018504297,0.95653933,0.007401709,Muy Feliz,El mes pasado,Experiencia personal,Común,Por mucho tiempo,Todo el mundo,En 2,11,6,3. Bello Oriente,femenino,"ami lo mas bueno que me a pasado en el colegio fue cuando la profesora me dijo que yo gane todas las materias y que yo tenia un buen maneja miento en todas las las clases  no gritaba, no me creía mas que oros sino que era una niña muy juiciosa eso fue lo bueno que me a pasado en el colegio",LA NIÑA JUICIOSA,Educación / aprendizaje,"Papá,mamá,Hermanos",Primaria,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1226,fd78b042-bad3-4ad3-a259-8face108f34e,2019/07/18 13:25:31.475,0.94913197,0.044410255,0.06765046,0.044410255,0.5083912,0.7993846,0.9157986,0.05551284,Indiferente,Siempre,Experiencia personal,Común,Por algun tiempo,Nadie,Sólo en este,13,7,9. Reino de Bélgica,femenino,"es una institucion con muchas capacidades, es muy agradable,los profesores son muy bueno,es un colegio donde uno aprende muchas cosas buena. en todo el tiempo que llevo en esta institucion e aprendido muchas cosas,me han enseñado a respetar a los maestros como a los compañeros.",el respeto en el colegio.,Valores,"mamá,Hermanos",Bachiller,Pasa frecuentemente,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro
1227,fdf0f5fd-5677-4507-9713-0f7ccc5f1f82,2019/07/22 13:42:28.404,0.81579864,0.11842734,,,0.2083912,0.15173505,0.7306134,0.11472651,Muy Feliz,El mes pasado,Experiencia personal,Común,Por algun tiempo,Los profesores y las directivas,En 3,17,9,8. Guadalupe,masculino,lo negativo es la clase de artística por el trato y el ambiente que se ve en la claseAl igual que mi compañero pienso que el único punto negativo que tiene es el desarrollo de las clases en artística ya que la profesora tiene un carácter débil.,conflicto estudiantil - Conflicto artistico :v,"Educación / aprendizaje,Relación con los profesores","Papá,mamá,Hermanos",Primaria,Pasa todo el tiempo,,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1228,033966a8-2a7a-44e6-af57-09f1ff2c725f,2019/07/24 15:21:32.506,0.63061345,0.36268374,0.5083912,0.040709425,0.26024306,0.40339315,0.92320603,0.007401709,Feliz,Hace un año,Experiencia personal,Muy rara y única,Por siempre,Nadie,En 3,11,6,7. Jesús Amigo,masculino,yo cuando tenia muletas jesus amigo me asecto como era positiva-negativa cuando llege comense mal por parte que que jugaba mucho,mi llegada,"La seguridad en el colegio,Ninguna de las anteriores","mamá,Hermanos","Pregrado (profesional),Postgrado (especialización maestría)",Completamente novedoso,Total control,,,,
1229,2a289564-20c7-4fca-889a-99298433087e,2019/08/06 16:38:04.960,0.28246528,0.46260685,0.28246528,0.46260685,0.95653933,0.044410255,0.3046875,0.5218205,Feliz,Hace más de dos años,Una experiencia que alguien te compartió,Común,Se me va a olvidar,Nadie,En más de 4,11,6,2.Álvaro Marín Velasco,masculino,UN AMIGO ESTABA JUGANDO COM MIGO Y LUEGO FUIMOS UNA MOTO QUE LA MAMA LE ABIA PRETADO Y FUYMOS POR OTRO AMIGO PERO SE CAYELLON ALA UERGA Y LLA SE MAMO XD:V,EL NIÑO QUE SE CAYO EN UNA MOTO,Salud,mamá,Bachiller,Completamente novedoso,,,,,
1230,c59464d4-35ff-4d48-9e06-97c06bb0866c,2019/08/06 16:16:00.482,0.26394677,0.36268374,0.8750579,0.05551284,0.9195023,0.06661538,0.13061343,0.17764102,Feliz,Siempre,Experiencia personal,Común,Por mucho tiempo,Los profesores y las directivas,En 3,17,9,2.Álvaro Marín Velasco,masculino,la verdad lo mas importante ha sido el aprendizaje que nos brindan cada dia  ya que hay veces que los profesores se esfuerzan mucho para enseñarnos y tienen mucha paciencia.,El aprendizaje que dan los educadores (profesores),Educación / aprendizaje,otros,Bachiller,Novedoso,Control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
1231,ac98d925-fb21-4889-9ce1-fb5c49838638,2019/07/24 15:02:31.153,0.94172454,0.05921367,0.045428243,0.029606836,0.038020834,0.011102589,0.9528356,0.011102589,Indiferente,Siempre,Experiencia personal,Común,Por mucho tiempo,Los profesores y las directivas,En 2,14,9,12. Samuel Barrientos,femenino,"mi colegio es un buen ambiente de mi parte,seria una buena sensación estudiar aquí lo único que le cambiaría seria los profesores.La institución es muy buena , le cambiaría la estructura.",Mi colegio es mejor pero con mal estructura,"Educación / aprendizaje,Innovación / creatividad,Relación con los profesores",mamá,"Bachiller,Pregrado (profesional)",Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
1232,a1576c5c-71bf-4bdf-a832-5ac683c1a066,2019/07/18 13:35:57.359,0.27505788,0.4478034,0.4972801,0.32937607,0.323206,0.28126493,0.4972801,0.3404786,Feliz,Siempre,Experiencia personal,Común,Por algun tiempo,Los profesores y las directivas,En 2,10,5,1.Alfonso López Pumarejo,masculino,"es muy buena he aprendido muchas cosas, y en los descansos juego con mis amigos",una escuela divertida,Educación / aprendizaje,otros familiares,Bachiller,Pasa frecuentemente,Control,,,,Me interesa mucho / Importa mucho para mi futuro
1233,ec02d752-404a-4c45-98a4-8d113b7a8fa1,2019/08/01 12:59:48.832,,,,,,,,,Indiferente,Siempre,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Todo el mundo,En 2,13,6,10. Rodrigo Correa Palacio,femenino,no me gusta el colegio por los profesores ( troncha es la que mas mal me cae es muy fastidiosa )hay otra a la cual le decimos (bob que no tiene paciencia y por todo hace anotaciones y suspensiones)hay otro que por el contrario es mu bien ( el paraco su forma de ser en muy bien y nos deja divertirnos),los profesores mas mierda y un super profesor,Relación con los profesores,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro
1234,b1cbe6e9-f6ed-47cd-9925-6c3806ca54e6,2019/07/16 16:12:37.065,0.48246527,0.30347008,0.041724537,0.029606836,0.49357638,0.28126493,0.038020834,0.014803418,Muy Feliz,Siempre,Experiencia personal,Muy rara y única,Por siempre,Todo el mundo,Sólo en este,11,6,6. Camilo Mora,femenino,"Ami me gusta  mi colegio por que mis profesores me agradan mucho, tan bien  porque estoy con nuevos amigos, tan bien asemos actividades muy divertidas,por que tenemos un buen ambiente con profesores y compañeros, porque no se presenta el bullin ni se niega a nadie por su color  de piel por eso y muchas otras cosas",mi maravillosa historia en mi colegio,"Educación / aprendizaje,Innovación / creatividad,Relación con los compañeros,Relación con los profesores","Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro
1235,70a48ae7-a838-4859-8874-e3c6d4f9f807,2019/07/22 15:22:47.772,0.47876158,0.2775641,0.51950234,0.28866664,0.53802085,0.26646152,0.5083912,0.28126493,Feliz,Hace dos años,Experiencia personal,Común,Por siempre,Nadie,En más de 4,12,6,3. Bello Oriente,masculino,"en mi colegio y en mi escuela yo hice lo que son ahora mis amigos, casi siempre pasamos juntos por ultimo yo aprendo mucho de ellos",yo y mis amigos,Comida,"mamá,Hermanos,otros familiares",Bachiller,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1236,c06068bc-722b-40bc-ad6d-ccc6828f67ab,2019/07/23 13:49:48.889,0.9195023,0.13323076,0.4972801,0.81788886,0.9972801,0.0,0.026909722,0.025906008,Muy Triste,El mes pasado,Una historia que escuchaste por ahí,Muy rara y única,Por algun tiempo,Los profesores y las directivas,En 2,12,5,5. Caicedo,masculino,"un compañero llamado Santiago realizo algo individuo con las compañeras de cuarto y quinto, la cual fue que se encontró un dinero en el baño y se la escondió para no entregarla guardándola en el bolso,  al pasar el tiempo la profe le pidio el dinero y al momento el recapacito y entrego la plata.",un compañero que se vuelve ladrón,"Educación / aprendizaje,Valores,Relación con la familia","Papá,mamá",Pregrado (profesional),Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1237,ccdf3964-2277-4390-84fd-957b4782d076,2019/07/15 16:15:24.103,0.94172454,0.0,0.94542825,0.014803418,0.056539353,0.0037008803,0.12690972,0.0,Feliz,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por algun tiempo,Los compañeros,En 2,14,9,4. Benedikta Zur Nieden,femenino,que hacen muchos cosas con bailes,bailar,"Relación con los compañeros,Ninguna de las anteriores",Hermanos,Primaria,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1238,f9ed7f89-7807-4e33-85d0-cb0b9d8aa32c,2019/07/24 16:48:36.319,0.7083912,0.12952994,,,0.71950233,0.17394018,,,Indiferente,Siempre,Experiencia personal,Común,Por mucho tiempo,Todo el mundo,En 3,16,11,7. Jesús Amigo,femenino,"En los últimos años e notado muchos cambios negativos, el primer año la pasé genial, pero el resto de años hasta ahora que estoy en 11, se han convertido más permisivos con muchas situaciones negativas que suceden y a veces son poco severos con los castigos y esas personas aprovechan esta oportunidad para irespetar al resto.",Alumnos favoritos,"Relación con los compañeros,Relación con la familia,Relación con los profesores","mamá,Hermanos",Pregrado (profesional),Pasa todo el tiempo,Absolutamente ningun control,,,,
1239,c5572596-e284-4440-9c97-a53228b59552,2019/07/15 15:45:27.756,0.8602431,0.07771797,0.8787616,0.051811963,0.13431713,0.06661538,0.85653937,0.07771797,Muy Feliz,Hace un año,Experiencia personal,Muy rara y única,Por siempre,Nadie,En más de 4,15,8,4. Benedikta Zur Nieden,masculino,el dia en que por primera vez saque el primer puesto en las notas de mi anterior colegio,primero en notas,"Tecnología,Valores,Innovación / creatividad,Relación con los profesores",otros familiares,No tiene educación formal,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
1240,93f1e09c-db91-4e7a-9312-13e320226e15,2019/07/15 13:41:28.592,0.5639468,0.75127345,,,0.9157986,0.011102589,,,Triste,Siempre,Experiencia personal,Pasa todo el tiempo,Por algun tiempo,Los profesores y las directivas,En 2,15,7,11. San Benito,femenino,"Negativa, porque por lo menos en mi salón roban mucho a mi compañeras y compañeros, el colegio esta ubicado en un mal punto ya que vemos habitantes de calle todos los días consumiendo vicio, entre otras.",Alerta San Benito.,"La seguridad en el colegio,Educación / aprendizaje,Valores,Justicia,Relación con los compañeros","Hermanos,otros familiares,otros",Postgrado (especialización maestría),Pasa todo el tiempo,Absolutamente ningun control,,,Me interesa poco / Importa poco para mi futuro,
1241,f14cada3-50ef-4c84-a3a0-9280c550750d,2019/07/15 16:19:43.427,0.523206,0.7845812,0.5009838,0.6846581,0.16765046,0.122128226,0.5120949,0.7031624,Muy Feliz,El mes pasado,Experiencia personal,Muy rara y única,Por siempre,Nadie,En 3,10,3,11. San Benito,masculino,en venezuela vivia muy trancilo fuimos para el rio comimos un sancocho duramos un rato 1.00punto yegamos de ballamos un de ballamos mi papa se puso a trabajar con unos besinos areglar todo que estaba dallado bino un macina deesa que carga tierra,Venzuela,Relación con los compañeros,"Papá,mamá,Hermanos",Pregrado (profesional),Pasa frecuentemente,Poco control,,,Me interesa mucho / Importa mucho para mi futuro,
1242,7709ce34-c464-4fb1-a370-1eeae4d87f05,2019/07/16 13:31:58.024,0.8602431,0.0,0.8750579,0.007401709,,,0.9380208,0.007401709,Indiferente,Siempre,Experiencia personal,Común,Se me va a olvidar,Nadie,Sólo en este,13,8,6. Camilo Mora,femenino,"Pues en mi colegio son muy buenos, tienen bueno rendimiento académico, los profesores son buenas personas cariñosos, y  muchas personas son amigables",mi colegio,Ninguna de las anteriores,"mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro
1243,102f05d9-901a-497a-8c41-95decd3afa3a,2019/08/01 14:51:07.027,0.9306134,0.029606836,0.9750579,0.0,0.43431714,0.011102589,0.2046875,0.05921367,Muy Feliz,No se,Una opinión,Pasa una vez cada tanto,Por mucho tiempo,Nadie,Sólo en este,13,7,10. Rodrigo Correa Palacio,femenino,"mi colegio no es muy bueno por que hay mucha gente desjuiciada y eso hace que el colegio tenga mala imagen ,ademas algunas profesoras son muy cansonas y dictan muy rapido y lo hacen atrasar a uno ,pero tambien hay profes muy buena gente como la de matematicas y la de ciencias .","mi cole de mierda no mentiras, mi hermoso cole",Tecnología,mamá,Bachiller,Novedoso,Absolutamente ningun control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
1244,ece085dd-6abf-4258-9a6b-d6c9d40d3163,2019/07/15 17:57:43.783,0.1009838,0.07771797,0.25283566,0.11472651,0.8120949,0.15543589,0.18616898,0.096222214,Muy Triste,No se,Experiencia personal,Pasa todo el tiempo,Por siempre,Los compañeros,En 3,14,6,11. San Benito,masculino,estaba jugando fútbol y le íbamos ganando y yo iba a patiar  el balón y me empujaron y me frutare la mano,por culpa de la rabia me fracture la mano,Innovación / creatividad,"Papá,mamá,Hermanos,otros familiares",Primaria,Pasa todo el tiempo,Absolutamente ningun control,,,,Me interesa poco / Importa poco para mi futuro
1245,647ddd5d-5868-4d83-8980-ef7b967823d5,2019/07/15 15:50:08.645,0.49357638,0.3330769,0.4972801,0.5736325,0.4972801,0.3330769,,,Triste,Hace dos años,Experiencia personal,Común,Por siempre,Todo el mundo,En más de 4,12,7,4. Benedikta Zur Nieden,femenino,en mi vida estudiantil han pasado varias cosas como una vez que yo estaba en mi colegio y yo tenia maso menos 9 o 10 años y acababa de salir al descanso y enseguida fui a comprar y como mi colegio tenia como un muro donde estaba la tienda y estaba con una amiga en ese momento y cuando compre me pare en el borde del muro y pasaron unos niños corriendo y me caí de cara al suelo...Me partí la ceja y me llevaron a coordinación y llamaron a mi mama y me llevaron a un hospital me tuvieron que coser la ceja...Hoy en día tengo una cicatriz en mi ceja.fin,un accidente en el colegio,Ninguna de las anteriores,"Papá,mamá,Hermanos",Bachiller,,,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
1246,e809e0ed-6493-4b4b-9752-c8beed612d05,2019/07/16 13:55:49.713,0.9195023,0.0,0.48616898,0.8363932,0.96024305,0.029606836,0.030613426,0.029606836,Muy Feliz,Siempre,Experiencia personal,Común,Por mucho tiempo,Los profesores y las directivas,En 3,16,10,6. Camilo Mora,masculino,"Para muy la institución educativa es buena  pero hay muchos estudiantes muy desordenados, irrespetuosos por que se salen del aula de clases y muchas veces no obedecen.",la liberta de los estudiantes,Ninguna de las anteriores,otros familiares,No tiene educación formal,Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
